Date,Open,High,Low,Close,Adj Close,Volume
2009-07-10,81.410004,81.940002,81.019997,81.440002,63.462334,16023500
2009-07-13,81.690002,83.389999,81.389999,83.309998,64.919563,14384000
2009-07-14,83.540001,83.709999,82.930000,83.660004,65.192299,10288300
2009-07-15,84.589996,86.360001,84.540001,86.199997,67.171562,11620000
2009-07-16,86.110001,87.500000,86.029999,87.230003,67.974251,11805400
2009-07-17,87.220001,87.540001,86.720001,87.459999,68.252014,9075000
2009-07-20,87.879997,88.540001,87.540001,88.330002,68.930977,13142300
2009-07-21,89.129997,89.269997,88.099998,89.169998,69.586510,14599300
2009-07-22,88.760002,89.529999,88.629997,88.879997,69.360191,11857700
2009-07-23,88.900002,91.000000,88.839996,90.629997,70.725868,16519600
2009-07-24,90.400002,91.029999,90.070000,90.970001,70.991188,10895100
2009-07-27,90.860001,91.269997,90.370003,91.139999,71.123848,10045200
2009-07-28,90.610001,91.279999,90.080002,90.989998,71.006790,11700400
2009-07-29,90.680000,90.949997,90.160004,90.680000,70.764854,9063600
2009-07-30,91.580002,92.480003,91.269997,91.419998,71.342323,11659200
2009-07-31,91.470001,92.209999,91.360001,91.669998,71.537468,9151300
2009-08-03,92.470001,93.000000,91.970001,92.860001,72.466103,9843400
2009-08-04,92.589996,93.239998,92.540001,93.190002,72.723648,12338900
2009-08-05,93.129997,93.220001,92.120003,92.830002,72.442673,11396200
2009-08-06,93.239998,93.349998,92.190002,92.629997,72.286575,10482300
2009-08-07,93.550003,94.500000,93.110001,93.790001,73.191826,11813100
2009-08-10,93.489998,93.809998,93.000000,93.500000,72.965546,13051400
2009-08-11,93.190002,93.230003,92.300003,92.580002,72.247581,9305200
2009-08-12,92.550003,94.419998,92.529999,93.769997,73.176224,13586400
2009-08-13,94.139999,94.260002,93.169998,94.190002,73.503990,10209100
2009-08-14,94.070000,94.120003,92.500000,93.410004,72.895302,10846500
2009-08-17,91.870003,91.980003,91.400002,91.610001,71.490654,12121400
2009-08-18,91.879997,92.589996,91.750000,92.300003,72.029091,8539100
2009-08-19,91.690002,93.449997,91.570000,93.129997,72.676788,14296100
2009-08-20,93.150002,93.949997,92.930000,93.790001,73.191826,8271000
2009-08-21,93.980003,95.209999,93.900002,95.029999,74.420586,11866500
2009-08-24,95.430000,95.910004,94.889999,95.129997,74.498856,9349100
2009-08-25,95.449997,96.820000,95.279999,95.480003,74.773003,14622300
2009-08-26,95.260002,95.849998,94.870003,95.459999,74.757332,11497200
2009-08-27,95.500000,96.120003,94.599998,95.820000,75.039200,13096800
2009-08-28,96.389999,96.449997,95.010002,95.580002,74.851318,10813900
2009-08-31,94.709999,95.089996,94.410004,95.050003,74.436249,9890500
2009-09-01,94.599998,95.660004,92.980003,93.209999,72.995293,17938600
2009-09-02,92.940002,93.419998,92.709999,92.830002,72.697685,10922400
2009-09-03,93.239998,93.610001,92.629997,93.449997,73.183266,7262500
2009-09-04,93.570000,94.570000,93.300003,94.449997,73.966431,8118600
2009-09-08,95.199997,95.220001,94.620003,95.059998,74.444077,10862500
2009-09-09,95.089996,95.910004,94.870003,95.529999,74.812172,13560500
2009-09-10,95.570000,96.459999,95.190002,96.339996,75.446495,12244800
2009-09-11,96.370003,96.629997,95.860001,96.220001,75.352516,8116500
2009-09-14,95.440002,96.449997,95.400002,96.320000,75.430824,8417900
2009-09-15,96.500000,97.309998,95.959999,96.900002,75.885025,11687700
2009-09-16,97.320000,98.150002,96.940002,98.080002,76.809158,10580800
2009-09-17,97.970001,98.720001,97.639999,98.059998,76.793449,15803800
2009-09-18,98.339996,98.459999,97.919998,98.110001,76.969978,9910900
2009-09-21,97.559998,98.040001,97.230003,97.739998,76.679703,7711800
2009-09-22,98.309998,98.419998,97.690002,98.209999,77.048424,8206300
2009-09-23,98.360001,99.160004,97.400002,97.580002,76.554192,13199100
2009-09-24,97.750000,98.019997,96.620003,96.989998,76.091316,16702600
2009-09-25,96.879997,97.349998,96.379997,96.739998,75.895180,13350100
2009-09-28,97.010002,98.239998,96.949997,97.839996,76.758148,6393200
2009-09-29,97.949997,98.360001,97.389999,97.440002,76.444359,8171200
2009-09-30,97.620003,97.790001,96.070000,97.089996,76.169777,15351500
2009-10-01,96.919998,96.940002,95.010002,95.120003,74.624260,15473500
2009-10-02,94.220001,95.269997,94.199997,94.860001,74.420296,15752800
2009-10-05,95.070000,96.279999,94.800003,95.970001,75.291061,8742700
2009-10-06,96.580002,97.769997,96.559998,97.290001,76.326691,12439600
2009-10-07,97.129997,97.480003,96.830002,97.279999,76.318848,10039900
2009-10-08,97.940002,98.449997,97.540001,97.910004,76.813072,9701300
2009-10-09,97.870003,98.720001,97.690002,98.690002,77.425018,6494100
2009-10-12,99.000000,99.389999,98.559998,98.940002,77.621124,5438300
2009-10-13,98.639999,99.019997,98.220001,98.830002,77.534859,6026200
2009-10-14,99.769997,100.360001,99.430000,100.230003,78.633179,9162700
2009-10-15,99.870003,100.669998,99.839996,100.650002,78.962677,7667900
2009-10-16,99.739998,100.209999,99.370003,99.989998,78.518211,13185400
2009-10-19,100.110001,101.169998,99.930000,100.860001,79.201439,9772400
2009-10-20,100.970001,101.010002,99.900002,100.389999,78.832321,9387400
2009-10-21,100.220001,101.199997,99.410004,99.430000,78.078476,12893600
2009-10-22,99.620003,101.089996,99.199997,100.739998,79.107162,13423200
2009-10-23,100.980003,101.070000,99.370003,99.830002,78.392563,13214000
2009-10-26,99.900002,100.769997,98.519997,98.809998,77.591599,16109800
2009-10-27,98.949997,99.529999,98.400002,98.820000,77.599442,14503800
2009-10-28,98.620003,99.070000,97.620003,97.680000,76.704254,17191500
2009-10-29,98.339996,99.739998,98.050003,99.540001,78.164871,12927200
2009-10-30,99.349998,99.639999,96.870003,97.059998,76.217407,29751800
2009-11-02,97.400002,99.000000,96.820000,97.849998,76.837746,20615900
2009-11-03,97.260002,97.930000,97.070000,97.800003,76.798492,13945600
2009-11-04,98.379997,99.379997,97.940002,98.169998,77.089027,14714300
2009-11-05,98.860001,100.230003,98.809998,100.160004,78.651711,9811600
2009-11-06,99.650002,100.599998,99.430000,100.370003,78.816635,10786100
2009-11-09,101.070000,102.440002,100.910004,102.419998,80.426407,10959900
2009-11-10,102.269997,102.800003,102.150002,102.690002,80.638420,9959100
2009-11-11,103.110001,103.620003,102.639999,103.129997,80.983978,10532400
2009-11-12,102.959999,103.410004,101.900002,102.169998,80.230080,11966800
2009-11-13,102.349998,103.250000,102.099998,102.910004,80.811211,11677800
2009-11-16,103.400002,104.570000,103.349998,104.260002,81.871292,10497400
2009-11-17,104.089996,104.639999,103.860001,104.589996,82.130432,8398000
2009-11-18,104.500000,104.620003,103.910004,104.550003,82.099030,7773400
2009-11-19,104.040001,104.070000,102.870003,103.650002,81.392288,12739500
2009-11-20,102.919998,103.449997,102.720001,103.250000,81.343452,8680400
2009-11-23,104.199997,104.980003,104.129997,104.459999,82.296700,9489200
2009-11-24,104.440002,104.559998,103.589996,104.360001,82.217926,10211800
2009-11-25,104.540001,104.839996,104.199997,104.629997,82.430618,6489600
2009-11-27,102.459999,103.839996,102.230003,103.180000,81.288231,12916100
2009-11-30,103.110001,103.739998,102.709999,103.580002,81.603409,11959000
2009-12-01,104.279999,105.129997,104.269997,104.730003,82.509422,10101300
2009-12-02,104.739998,105.250000,104.320000,104.580002,82.391258,7124600
2009-12-03,104.849998,105.180000,103.589996,103.690002,81.690063,9723500
2009-12-04,104.959999,105.269997,103.199997,103.989998,81.926399,16602800
2009-12-07,103.830002,104.529999,103.690002,104.050003,81.973671,8189500
2009-12-08,103.419998,103.440002,101.750000,102.940002,81.099197,10719700
2009-12-09,102.959999,103.559998,102.480003,103.449997,81.500969,8583800
2009-12-10,103.989998,104.620003,103.949997,104.180000,82.076126,8039500
2009-12-11,104.510002,105.040001,104.250000,104.919998,82.659142,9235500
2009-12-14,105.320000,105.379997,104.919998,105.199997,82.879723,9752400
2009-12-15,104.910004,105.150002,104.470001,104.739998,82.517303,7191500
2009-12-16,105.089996,105.309998,104.470001,104.669998,82.462135,6283400
2009-12-17,104.040001,104.150002,103.290001,103.379997,81.445869,8223700
2009-12-18,103.449997,103.639999,102.430000,103.139999,81.572403,8299800
2009-12-21,103.559998,104.389999,103.519997,103.879997,82.157639,5968000
2009-12-22,104.220001,104.610001,104.050003,104.449997,82.608467,6849400
2009-12-23,104.650002,104.720001,104.169998,104.449997,82.608467,4867200
2009-12-24,104.570000,105.040001,104.550003,105.000000,83.043449,3568000
2009-12-28,105.199997,105.349998,104.889999,105.290001,83.272804,8116800
2009-12-29,105.489998,105.639999,105.250000,105.290001,83.272804,3356400
2009-12-30,104.930000,105.330002,104.879997,105.220001,83.217453,3243500
2009-12-31,105.339996,105.389999,104.029999,104.070000,82.307930,5189400
2010-01-04,104.839996,105.870003,104.760002,105.660004,83.565460,8977300
2010-01-05,105.610001,105.669998,104.970001,105.489998,83.431023,6549200
2010-01-06,105.500000,105.849998,105.360001,105.559998,83.486351,6797200
2010-01-07,105.379997,106.019997,104.949997,105.940002,83.786888,6312000
2010-01-08,105.669998,106.110001,105.440002,106.110001,83.921349,4912000
2010-01-11,106.400002,106.660004,105.820000,106.540001,84.261459,6858300
2010-01-12,105.849998,106.419998,105.580002,106.139999,83.945084,8869900
2010-01-13,106.330002,106.989998,106.040001,106.750000,84.427483,8619100
2010-01-14,106.639999,107.150002,106.580002,107.029999,84.649002,7039900
2010-01-15,106.940002,106.980003,105.540001,106.010002,83.842216,14027400
2010-01-19,105.900002,107.230003,105.860001,107.169998,84.759712,10877400
2010-01-20,106.500000,106.540001,105.129997,106.019997,83.850159,11896600
2010-01-21,105.970001,106.110001,103.709999,103.709999,82.023224,22253800
2010-01-22,103.379997,103.860001,101.550003,101.629997,80.378174,24606900
2010-01-25,102.389999,102.519997,101.669998,101.910004,80.599609,18236800
2010-01-26,101.660004,103.059998,101.480003,101.879997,80.575912,18352400
2010-01-27,101.669998,102.510002,100.989998,102.300003,80.908035,16203100
2010-01-28,102.589996,102.620003,100.510002,101.199997,80.038078,13409200
2010-01-29,101.559998,102.360001,100.410004,100.550003,79.524002,14556900
2010-02-01,101.209999,102.349998,101.070000,101.839996,80.544197,9985500
2010-02-02,101.949997,103.099998,101.680000,102.879997,81.366783,8891300
2010-02-03,102.620003,103.059998,102.339996,102.629997,81.169067,6561600
2010-02-04,101.949997,102.070000,100.010002,100.040001,79.120628,16419300
2010-02-05,100.150002,100.339996,98.360001,100.160004,79.215546,28939700
2010-02-08,100.000000,100.379997,99.120003,99.220001,78.472160,10929500
2010-02-09,100.160004,101.489998,99.839996,100.650002,79.603073,19228000
2010-02-10,100.550003,100.970001,99.750000,100.519997,79.500252,11212100
2010-02-11,100.419998,101.750000,99.870003,101.580002,80.338608,9934200
2010-02-12,100.529999,101.370003,99.989998,101.269997,80.093399,13643000
2010-02-16,102.010002,102.970001,101.589996,102.809998,81.311386,8958800
2010-02-17,103.160004,103.440002,102.949997,103.379997,81.762245,8784900
2010-02-18,103.169998,104.300003,103.160004,104.169998,82.386993,8677700
2010-02-19,103.699997,104.389999,103.419998,103.989998,82.454422,9324500
2010-02-22,104.379997,104.379997,103.709999,103.839996,82.335510,5285200
2010-02-23,103.610001,104.139999,102.690002,102.870003,81.566322,10810200
2010-02-24,103.180000,103.949997,102.989998,103.699997,82.224472,9658700
2010-02-25,102.250000,103.339996,101.919998,103.300003,81.907280,10052900
2010-02-26,103.349998,103.610001,102.779999,103.300003,81.907280,6961100
2010-03-01,103.669998,104.199997,103.580002,104.019997,82.478195,5818700
2010-03-02,104.430000,104.639999,103.949997,104.010002,82.470276,5673300
2010-03-03,104.349998,104.769997,103.830002,104.089996,82.533684,5891900
2010-03-04,104.239998,104.570000,103.959999,104.500000,82.858810,6168300
2010-03-05,104.989998,105.769997,104.870003,105.760002,83.857872,6753500
2010-03-08,105.720001,105.959999,105.500000,105.589996,83.723091,5728100
2010-03-09,105.440002,106.230003,105.410004,105.709999,83.818230,8672300
2010-03-10,105.820000,106.139999,105.379997,105.769997,83.865791,7325500
2010-03-11,105.639999,106.290001,105.239998,106.279999,84.270203,7739600
2010-03-12,106.639999,106.680000,106.129997,106.419998,84.381180,10139600
2010-03-15,106.300003,106.629997,105.870003,106.570000,84.500122,6760400
2010-03-16,106.779999,107.120003,106.410004,107.070000,84.896584,6848800
2010-03-17,107.309998,107.870003,107.230003,107.519997,85.253380,6989400
2010-03-18,107.529999,108.029999,107.459999,107.949997,85.594307,7495600
2010-03-19,107.339996,108.169998,106.919998,107.339996,85.274162,12068000
2010-03-22,106.949997,108.070000,106.919998,107.790001,85.631676,8835200
2010-03-23,108.029999,108.919998,107.830002,108.870003,86.489662,9105900
2010-03-24,108.519997,108.809998,108.220001,108.400002,86.116226,7075900
2010-03-25,108.989998,109.529999,108.320000,108.440002,86.148087,9526500
2010-03-26,108.629997,109.070000,108.129997,108.430000,86.140083,8859800
2010-03-29,108.790001,109.160004,108.669998,108.919998,86.529350,5886300
2010-03-30,109.010002,109.379997,108.669998,109.129997,86.696213,5781300
2010-03-31,108.820000,109.040001,108.320000,108.610001,86.283096,6078200
2010-04-01,109.239998,109.580002,108.660004,109.279999,86.815346,11474400
2010-04-05,109.589996,109.879997,109.250000,109.730003,87.172852,4237800
2010-04-06,109.449997,109.870003,109.279999,109.720001,87.164902,4407600
2010-04-07,109.550003,109.699997,108.519997,109.050003,86.632645,10894000
2010-04-08,108.709999,109.570000,108.500000,109.370003,86.886818,8764300
2010-04-09,109.519997,110.080002,109.410004,110.059998,87.434982,6013100
2010-04-12,110.139999,110.360001,109.980003,110.180000,87.530373,4366500
2010-04-13,110.000000,110.440002,109.529999,110.250000,87.585960,6104100
2010-04-14,110.599998,111.320000,110.430000,111.290001,88.412125,7987400
2010-04-15,111.080002,111.620003,111.040001,111.559998,88.626648,8664000
2010-04-16,111.260002,111.500000,109.699997,110.180000,87.601814,22103600
2010-04-19,109.860001,110.910004,109.739998,110.839996,88.126579,10482500
2010-04-20,111.220001,111.430000,110.779999,111.099998,88.333282,8901000
2010-04-21,111.139999,111.500000,110.690002,111.160004,88.381020,9115800
2010-04-22,110.610001,111.510002,110.150002,111.349998,88.531975,9946100
2010-04-23,111.290001,112.040001,111.050003,111.959999,89.017044,13873100
2010-04-26,112.110001,112.580002,112.019997,112.080002,89.112457,8015700
2010-04-27,111.760002,112.180000,109.730003,109.870003,87.355309,19874600
2010-04-28,110.379997,110.839996,109.690002,110.550003,87.895996,14833300
2010-04-29,110.940002,112.000000,110.919998,111.690002,88.802353,7472600
2010-04-30,111.809998,112.000000,110.040001,110.099998,87.538185,14615900
2010-05-03,110.570000,111.820000,110.570000,111.540001,88.683113,8324800
2010-05-04,110.510002,110.540001,108.699997,109.360001,86.949844,19911700
2010-05-05,108.550003,109.559998,108.250000,108.800003,86.504570,18900400
2010-05-06,108.370003,109.150002,99.160004,105.260002,83.690033,34425300
2010-05-07,105.019997,105.940002,102.540001,103.779999,82.513306,33885700
2010-05-10,107.570000,108.470001,107.000000,108.000000,85.868530,20454000
2010-05-11,107.139999,108.930000,106.980003,107.669998,85.606171,16440600
2010-05-12,108.080002,109.349998,107.949997,109.260002,86.870346,12985000
2010-05-13,108.949997,109.459999,107.970001,108.099998,85.948059,11160700
2010-05-14,107.449997,107.669998,105.620003,106.510002,84.683884,17962100
2010-05-17,106.690002,106.919998,104.660004,106.519997,84.691833,17552200
2010-05-18,107.290001,107.510002,105.139999,105.389999,83.793373,19213400
2010-05-19,104.959999,105.580002,103.589996,104.769997,83.300392,24115100
2010-05-20,102.970001,103.250000,101.000000,101.110001,80.390442,28708100
2010-05-21,99.300003,101.970001,99.019997,101.839996,81.277069,30840500
2010-05-24,101.370003,101.980003,100.529999,100.680000,80.351341,16537800
2010-05-25,98.529999,100.570000,97.750000,100.459999,80.175682,25166200
2010-05-26,100.879997,101.800003,99.519997,99.680000,79.553284,18499900
2010-05-27,101.440002,102.730003,101.070000,102.720001,81.979401,18333200
2010-05-28,102.589996,102.629997,101.040001,101.470001,80.981827,19442500
2010-06-01,100.669998,102.290001,100.230003,100.320000,80.063972,17009600
2010-06-02,100.860001,102.650002,100.410004,102.610001,81.891640,14879500
2010-06-03,102.989998,103.260002,101.839996,102.690002,81.955490,11856600
2010-06-04,100.970001,101.180000,99.000000,99.440002,79.361702,20047200
2010-06-07,99.660004,99.919998,98.199997,98.269997,78.427963,13694600
2010-06-08,98.360001,99.669998,97.699997,99.440002,79.361702,25086600
2010-06-09,99.980003,100.779999,98.800003,99.150002,79.130264,16076800
2010-06-10,100.599998,101.980003,100.599998,101.879997,81.309021,13825600
2010-06-11,101.070000,102.349998,101.019997,102.309998,81.652199,9066300
2010-06-14,102.989998,103.489998,102.040001,102.139999,81.516533,8995700
2010-06-15,102.809998,104.290001,102.099998,104.169998,83.136627,9402100
2010-06-16,103.690002,104.480003,103.519997,104.290001,83.232399,9602400
2010-06-17,104.510002,104.620003,103.379997,104.559998,83.447891,9742800
2010-06-18,104.510002,104.839996,104.230003,104.489998,83.543839,6890700
2010-06-21,105.730003,105.959999,103.959999,104.449997,83.511856,10258800
2010-06-22,104.500000,104.940002,102.839996,102.930000,82.296585,11915600
2010-06-23,103.080002,103.680000,102.269997,102.989998,82.344543,12966900
2010-06-24,102.510002,102.639999,101.300003,101.559998,81.201210,13397700
2010-06-25,101.800003,102.029999,100.830002,101.720001,81.329124,10893500
2010-06-28,101.690002,102.050003,101.040001,101.440002,81.105270,6770700
2010-06-29,100.190002,100.230003,98.129997,98.730003,78.938522,16662900
2010-06-30,98.510002,99.129997,97.589996,97.730003,78.138985,13386200
2010-07-01,97.750000,98.000000,96.260002,97.339996,77.827179,18562200
2010-07-02,97.529999,97.739998,96.169998,96.870003,77.451385,11305700
2010-07-06,97.989998,98.620003,96.610001,97.449997,77.915077,10251400
2010-07-07,97.540001,100.370003,97.500000,100.290001,80.185783,12255100
2010-07-08,100.900002,101.510002,100.400002,101.510002,81.161217,9456500
2010-07-09,101.459999,102.129997,101.279999,102.110001,81.640961,7377600
2010-07-12,101.849998,102.300003,101.550003,102.250000,81.752869,6613100
2010-07-13,103.220001,104.180000,103.169998,103.730003,82.936180,9339100
2010-07-14,103.529999,104.089996,103.120003,103.750000,82.952179,8757900
2010-07-15,103.720001,103.879997,102.489998,103.699997,82.912231,11495700
2010-07-16,103.010002,103.110001,100.830002,101.010002,80.833961,12219700
2010-07-19,101.410004,101.900002,100.760002,101.620003,81.322090,7289500
2010-07-20,100.099998,102.400002,100.040001,102.330002,81.890282,9200800
2010-07-21,102.669998,102.699997,100.720001,101.230003,81.010017,10812500
2010-07-22,102.250000,103.709999,102.220001,103.250000,82.626534,10386600
2010-07-23,103.110001,104.500000,102.919998,104.269997,83.442772,13384300
2010-07-26,104.410004,105.330002,104.209999,105.260002,84.235046,9047000
2010-07-27,105.750000,105.839996,105.000000,105.440002,84.379044,10259500
2010-07-28,105.239998,105.550003,104.690002,105.089996,84.098991,7157900
2010-07-29,105.660004,105.930000,103.919998,104.669998,83.762894,11562800
2010-07-30,103.800003,105.129997,103.540001,104.699997,83.786919,11706000
2010-08-02,106.080002,106.989998,105.879997,106.730003,85.411407,6852300
2010-08-03,106.480003,106.830002,106.059998,106.389999,85.139343,5440100
2010-08-04,106.650002,107.150002,106.379997,106.959999,85.595451,7289900
2010-08-05,106.430000,106.879997,106.230003,106.879997,85.531418,3631700
2010-08-06,105.919998,106.730003,105.309998,106.690002,85.379417,7524700
2010-08-09,107.000000,107.370003,106.639999,107.120003,85.723511,3723500
2010-08-10,106.360001,107.180000,105.669998,106.660004,85.355392,8434400
2010-08-11,105.190002,105.209999,103.910004,104.129997,83.330765,9496200
2010-08-12,102.849998,103.870003,102.779999,103.449997,82.786552,14562800
2010-08-13,103.209999,103.800003,103.099998,103.349998,82.706551,6481600
2010-08-16,102.809998,103.589996,102.379997,103.279999,82.650536,5818900
2010-08-17,103.989998,105.120003,103.669998,104.330002,83.490791,5461600
2010-08-18,104.260002,105.110001,103.680000,104.570000,83.682861,6344900
2010-08-19,104.080002,104.309998,102.550003,103.059998,82.474480,8882600
2010-08-20,102.430000,102.480003,101.470001,102.139999,82.043953,8548600
2010-08-23,102.540001,103.050003,101.699997,101.760002,81.738739,5552400
2010-08-24,100.730003,101.150002,99.910004,100.400002,80.646294,9543400
2010-08-25,99.910004,100.980003,99.370003,100.610001,80.814941,9732500
2010-08-26,100.959999,101.059998,99.669998,99.930000,80.268745,8258800
2010-08-27,100.529999,101.629997,99.400002,101.580002,81.594101,10431400
2010-08-30,101.230003,101.540001,100.160004,100.169998,80.461517,4731200
2010-08-31,99.889999,100.849998,99.519997,100.199997,80.485603,10523400
2010-09-01,101.360001,102.900002,101.330002,102.800003,82.574043,8511100
2010-09-02,102.910004,103.290001,102.620003,103.279999,82.959671,3782600
2010-09-03,104.220001,104.629997,103.290001,104.580002,84.003868,6280300
2010-09-07,104.160004,104.290001,103.410004,103.559998,83.184540,4206700
2010-09-08,103.709999,104.400002,103.680000,103.980003,83.521912,5742100
2010-09-09,104.980003,105.000000,103.970001,104.250000,83.738792,4396500
2010-09-10,104.419998,104.820000,104.150002,104.779999,84.164528,3521600
2010-09-13,105.650002,105.860001,105.059998,105.669998,84.879425,4944900
2010-09-14,105.480003,106.070000,105.169998,105.440002,84.694618,5077800
2010-09-15,105.199997,106.059998,104.980003,105.940002,85.096268,4374300
2010-09-16,105.669998,106.239998,105.400002,106.190002,85.297112,5449000
2010-09-17,106.349998,106.489998,105.650002,106.070000,85.354240,7777800
2010-09-20,106.400002,107.720001,106.199997,107.519997,86.521011,5257500
2010-09-21,107.540001,108.309998,107.169998,107.620003,86.601517,8381800
2010-09-22,107.559998,108.040001,107.080002,107.400002,86.424454,5593500
2010-09-23,106.639999,107.620003,106.410004,106.669998,85.837044,7547400
2010-09-24,107.769997,108.660004,107.669998,108.570000,87.365959,5334900
2010-09-27,108.570000,108.730003,108.080002,108.190002,87.060196,3989800
2010-09-28,108.360001,108.870003,107.300003,108.559998,87.357918,7872700
2010-09-29,108.349998,108.709999,108.000000,108.309998,87.156776,6281000
2010-09-30,108.910004,109.519997,107.470001,107.910004,86.834900,11670500
2010-10-01,108.550003,108.730003,107.839996,108.320000,87.164787,5987600
2010-10-04,108.160004,108.550003,107.070000,107.570000,86.561287,5561600
2010-10-05,108.410004,109.680000,108.269997,109.400002,88.033882,6493200
2010-10-06,109.440002,109.830002,109.269997,109.769997,88.331596,7215600
2010-10-07,110.089996,110.110001,109.010002,109.599998,88.194824,5282200
2010-10-08,109.660004,110.410004,109.379997,110.160004,88.645447,4812900
2010-10-11,110.290001,110.400002,109.879997,110.260002,88.725906,3527300
2010-10-12,109.930000,110.629997,109.209999,110.260002,88.725906,5373500
2010-10-13,110.820000,111.639999,110.660004,111.059998,89.369698,6921600
2010-10-14,111.050003,111.230003,110.309998,111.070000,89.377747,8971700
2010-10-15,111.430000,111.470001,110.110001,110.680000,89.138504,9377400
2010-10-18,110.680000,111.589996,110.550003,111.010002,89.404289,4434900
2010-10-19,110.290001,110.680000,109.169998,109.839996,88.462013,9253700
2010-10-20,110.089996,111.580002,109.820000,111.089996,89.468697,7394700
2010-10-21,111.580002,112.209999,110.699997,111.540001,89.831131,6992000
2010-10-22,111.589996,111.680000,111.150002,111.360001,89.686165,3549800
2010-10-25,111.900002,112.550003,111.660004,111.709999,89.968056,6126500
2010-10-26,111.199997,111.910004,110.930000,111.760002,90.008316,5371300
2010-10-27,111.120003,111.459999,110.260002,111.309998,89.645920,7608300
2010-10-28,111.769997,111.860001,110.580002,111.099998,89.476761,5657500
2010-10-29,111.019997,111.379997,110.809998,111.309998,89.645920,5972000
2010-11-01,111.680000,112.510002,110.669998,111.320000,89.653954,9428500
2010-11-02,112.010002,112.279999,111.849998,111.879997,90.104935,4073600
2010-11-03,112.070000,112.370003,111.059998,112.300003,90.443199,10108800
2010-11-04,113.309998,114.519997,113.239998,114.430000,92.158607,9353700
2010-11-05,114.449997,114.629997,114.050003,114.540001,92.247269,6347900
2010-11-08,114.139999,114.349998,113.779999,114.220001,91.989494,4081700
2010-11-09,114.379997,114.410004,113.230003,113.690002,91.562691,5838500
2010-11-10,113.620003,113.889999,112.760002,113.730003,91.594933,9956900
2010-11-11,112.900002,113.260002,112.529999,113.080002,91.071434,5517900
2010-11-12,112.459999,112.989998,111.650002,112.160004,90.330444,8695800
2010-11-15,112.320000,113.029999,112.180000,112.250000,90.402916,6607300
2010-11-16,111.589996,111.739998,110.070000,110.500000,88.993561,9492400
2010-11-17,110.639999,110.790001,110.260002,110.440002,88.945229,5558800
2010-11-18,111.360001,112.370003,111.349998,112.150002,90.322433,7154500
2010-11-19,111.660004,112.059998,111.180000,112.010002,90.500954,4474300
2010-11-22,111.550003,111.860001,110.540001,111.820000,90.347458,6814800
2010-11-23,110.779999,110.809998,109.900002,110.389999,89.192055,6615500
2010-11-24,111.000000,111.959999,111.000000,111.849998,90.371712,4288200
2010-11-26,110.940002,111.349998,110.639999,110.639999,89.394089,2330100
2010-11-29,110.260002,110.860001,109.400002,110.650002,89.402138,6040400
2010-11-30,109.669998,110.760002,109.559998,110.169998,89.014305,8055600
2010-12-01,111.680000,112.900002,111.589996,112.669998,91.034225,7312300
2010-12-02,112.769997,113.870003,112.750000,113.739998,91.898758,6146200
2010-12-03,113.339996,114.019997,113.309998,113.940002,92.060379,4550500
2010-12-06,113.779999,114.050003,113.629997,113.739998,91.898758,6181100
2010-12-07,114.620003,114.709999,113.669998,113.730003,91.890724,7617300
2010-12-08,113.699997,114.080002,113.449997,113.889999,92.019989,6518700
2010-12-09,114.349998,114.389999,113.510002,113.919998,92.044182,5237500
2010-12-10,114.099998,114.339996,113.769997,114.290001,92.343147,8294000
2010-12-13,114.669998,115.029999,114.430000,114.489998,92.504776,4756900
2010-12-14,114.629997,115.379997,114.589996,115.010002,92.924896,5212500
2010-12-15,114.910004,115.440002,114.680000,114.889999,92.827950,5851100
2010-12-16,114.989998,115.389999,114.419998,115.239998,93.110695,8109500
2010-12-17,114.930000,114.989998,114.480003,114.949997,93.088860,4621200
2010-12-20,115.139999,115.150002,114.379997,114.750000,92.926888,6742100
2010-12-21,115.110001,115.459999,114.989998,115.309998,93.380402,4783100
2010-12-22,115.349998,115.660004,115.250000,115.580002,93.599045,3487300
2010-12-23,115.510002,115.790001,115.400002,115.730003,93.720512,3578800
2010-12-27,115.360001,115.639999,115.150002,115.540001,93.566666,4138600
2010-12-28,115.769997,115.879997,115.339996,115.790001,93.769165,4738400
2010-12-29,115.709999,115.980003,115.620003,115.650002,93.856789,6621900
2010-12-30,115.529999,115.709999,115.260002,115.449997,93.694427,6599100
2010-12-31,115.320000,115.730003,115.040001,115.629997,93.840485,3725200
2011-01-03,116.410004,116.860001,116.360001,116.410004,94.473610,9108900
2011-01-04,116.709999,116.730003,116.110001,116.639999,94.660202,9775600
2011-01-05,116.459999,117.190002,116.300003,117.040001,94.984810,7567800
2011-01-06,117.139999,117.190002,116.500000,116.779999,94.773842,7161600
2011-01-07,116.910004,117.099998,115.820000,116.570000,94.603409,9249800
2011-01-10,116.160004,116.339996,115.559998,116.199997,94.303108,6166700
2011-01-11,116.629997,116.860001,116.169998,116.550003,94.587212,5122600
2011-01-12,117.150002,117.650002,117.010002,117.400002,95.277031,5255800
2011-01-13,117.370003,117.379997,116.820000,117.199997,95.114731,6056800
2011-01-14,116.879997,117.769997,116.809998,117.690002,95.512314,5885800
2011-01-18,117.760002,118.430000,117.739998,118.230003,95.950592,4665700
2011-01-19,118.349998,118.489998,117.860001,118.160004,95.893776,9080300
2011-01-20,117.839996,118.339996,117.330002,118.120003,95.861290,10935600
2011-01-21,118.709999,118.800003,117.970001,118.459999,96.254616,9663000
